MANDT;ID;NAME;FORM;STREET;POSTBOX;POSTCODE;CITY;COUNTRY;REGION;TELEPHONE;CUSTTYPE;DISCOUNT;LANGU;EMAIL;WEBUSER
100;00004129;Carmel Pan;Dr.;208 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Pan@Teaneck.net;
100;00004130;Carmel Koller;Dr.;101 Oak Street;;07666;Teaneck;US;;973-331-3069;P;010;E;Carmel_Koller@Teaneck.net;
100;00004131;Anna Matthaeus;Frau;N7, 58;;68161;Mannheim;DE;;0621/25871;P;015;D;Anna_Matthaeus@Mannheim.net;
100;00004132;Illya Fischmann;Herr;Im Warmet 149;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Fischmann@Rauenberg.net;
100;00004133;Anneliese Waldmann;Frau;Am Deich 180;;23056;Buxtehude;DE;;02033 897;P;005;D;Anneliese_Waldmann@Buxtehude.net;
100;00004134;Allen Fischmann;Mr.;115 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;010;E;Allen_Fischmann@N.Massapequa.net;
100;00004135;Salvador Montero;Sr.;195 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Montero@Sevilla.net;
100;00004136;Walter D´Oultrement;Herr;Carl-Metz Strasse 207;;68163;Mannheim;DE;;0049 621 8282693;P;000;D;Walter_D´Oultrement@Mannheim.net;
100;00004137;Carmel Cesari;Dr.;80 Oak Street;;07666;Teaneck;US;;973-331-3069;P;005;E;Carmel_Cesari@Teaneck.net;
100;00004138;Guenther Neubasler;Herr;Jacobistrasse 230;;79104;Freiburg;DE;;0761 475633;P;010;D;Guenther_Neubasler@Freiburg.net;
100;00004139;Carmel Illner;Dr.;52 Oak Street;;07666;Teaneck;US;;973-331-3069;P;015;E;Carmel_Illner@Teaneck.net;
100;00004140;Guillermo Cesari;Mr.;2 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;000;S;Guillermo_Cesari@Madrid.net;
100;00004141;Florian Barth;Herr;Gruenlingweg 183;;69180;Wiesloch;DE;;06222 12345;P;005;D;Florian_Barth@Wiesloch.net;
100;00004142;Guenther Kirk;Herr;Jacobistrasse 14;;79104;Freiburg;DE;;0761 475633;P;010;D;Guenther_Kirk@Freiburg.net;
100;00004143;Christine Rahn;Frau;Emil-Heckel-Str. 277;;68163;Mannheim;DE;;0621/812547;P;015;D;Christine_Rahn@Mannheim.net;
100;00004144;Achim Eichbaum;Herr;Rankestr. 273;;76137;Karlsruhe;DE;;0721 37758;P;000;D;Achim_Eichbaum@Karlsruhe.net;
100;00004145;Ida Prinz;Frau;Dudweilerstr. 112;;66386;St. Ingbert;DE;;06894 194285;P;005;D;Ida_Prinz@St.Ingbert.net;
100;00004146;Laura Weiss;Frau;Raupelsweg 268;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Weiss@Mainz.net;
100;00004147;Guenther Domenech;Herr;Jacobistrasse 78;;79104;Freiburg;DE;;0761 475633;P;015;D;Guenther_Domenech@Freiburg.net;
100;00004148;Matthias Ryan;Herr;Gartenstr. 200;;69123;Heidelberg;DE;;07254 6442;P;000;D;Matthias_Ryan@Heidelberg.net;
100;00004149;Christa Pan;Frau;Ausserhalb 71;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;005;D;Christa_Pan@Seeheim-Jugenheim.net;
100;00004150;Dr. Anna Jeremias;Frau;Lerchenstr. 108;;86343;Koenigsbrunn;DE;;08912 44376;P;010;D;Anna_Jeremias@Koenigsbrunn.net;
100;00004151;Anna Leisert;Frau;N7, 167;;68161;Mannheim;DE;;0621/25871;P;015;D;Anna_Leisert@Mannheim.net;
100;00004152;Sophie Benjamin;Frau;Mutterstadter Str. 233;;67105;Schifferstadt;DE;;0049 6235 93317;P;000;D;Sophie_Benjamin@Schifferstadt.net;
100;00004153;Ulla Benz;Frau;Gruenlingweg 139;;69180;Wiesloch;DE;;06222 12345;P;005;D;Ulla_Benz@Wiesloch.net;
100;00004154;Lothar Trensch;Herr;Stiftsbogen 202;;81375;Muenchen;DE;BAY;089 8828838;P;010;D;Lothar_Trensch@Muenchen.net;
100;00004155;Adam Marshall;Herr;Heidelberger Str. 90;;69483;Wald-Michelbach;DE;;06207 4138;P;015;D;Adam_Marshall@Wald-Michelbach.net;
100;00004156;Illya Lautenbach;Herr;Im Warmet 85;;69231;Rauenberg;DE;;0800 700707;P;000;D;Illya_Lautenbach@Rauenberg.net;
100;00004157;Christoph Koller;Mr;266 Federal Avenue;;17844;Washington;US;;221 784 4478;P;005;E;Christoph_Koller@Washington.net;
100;00004158;Ida Simonen;Frau;Dudweilerstr. 50;;66386;St. Ingbert;DE;;06894 194285;P;010;D;Ida_Simonen@St.Ingbert.net;
100;00004159;Simon Lautenbach;M;rue de Moillebeau 4;;1211;Genève;CH;;+41 22 730 4003;P;015;F;Simon_Lautenbach@Genève.net;
100;00004160;Allen Hunter;Mr.;178 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;000;E;Allen_Hunter@N.Massapequa.net;
100;00004161;Stephen Delon;Herr;Arionweg 123;;68723;Schwetzingen;DE;;06202 12345;P;005;D;Stephen_Delon@Schwetzingen.net;
100;00004162;Irene Weiss;Frau;Akazienweg 169;;27299;Langwedel;DE;;04232 16212;P;010;D;Irene_Weiss@Langwedel.net;
100;00004163;Thomas Picard;Mr.;142 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Picard@Chicago.net;
100;00004164;Salvador Picard;Sr.;280 Piedad;;41006;Sevilla;ES;;953345728;P;000;S;Salvador_Picard@Sevilla.net;
100;00004165;Christine Pan;Frau;Emil-Heckel-Str. 156;;68163;Mannheim;DE;;0621/812547;P;005;D;Christine_Pan@Mannheim.net;
100;00004166;Amelie Babilon;Frau;Froschstr. 174;;68753;Amelie;DE;;07254 953350;P;010;D;Amelie_Babilon@Amelie.net;
100;00004167;Thomas Lindwurm;Mr.;84 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Lindwurm@Chicago.net;
100;00004168;Astrid Leisert;Frau;Karl-Schwaner-Str. 37;;68219;Mannheim;DE;;0621 801740;P;000;D;Astrid_Leisert@Mannheim.net;
100;00004169;Johannes Schneider;Herr;Leichhof 186;;55128;Mainz;DE;;06131 125627;P;005;D;Johannes_Schneider@Mainz.net;
100;00004170;Fabio Henry;Mr.;Via Giulio Cesare 125;;00195;Roma;IT;;3452738785;P;010;I;Fabio_Henry@Roma.net;
100;00004171;Christine Pratt;Frau;Emil-Heckel-Str. 134;;68163;Mannheim;DE;;0621/812547;P;015;D;Christine_Pratt@Mannheim.net;
100;00004172;Carmel Simonen;Dr.;35 Oak Street;;07666;Teaneck;US;;973-331-3069;P;000;E;Carmel_Simonen@Teaneck.net;
100;00004173;Pierre Benz;M;231 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Benz@Grasse.net;
100;00004174;Anne-Marie Babilon;Frau;Marktplatz 197;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Babilon@Nuernberg.net;
100;00004175;Lothar Matthaeus;Herr;Hauptstr. 93;;69180;Walldorf;DE;;06227 12345;P;015;D;Lothar_Matthaeus@Walldorf.net;
100;00004176;Claire Montero;Frau;Meerfeldstr. 98;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;000;D;Claire_Montero@Mannheim-Lindenhof.net;
100;00004177;Juan Pratt;Sr.;159 Fuenlabrada;;28017;Madrid;ES;;914782397;P;005;S;Juan_Pratt@Madrid.net;
100;00004178;Christoph Goelke;Mr;240 Federal Avenue;;17844;Washington;US;;221 784 4478;P;010;E;Christoph_Goelke@Washington.net;
100;00004179;Horst Dumbach;Herr;Elzstrasse 65;;79312;Emmendingen;DE;;07641 927813;P;015;D;Horst_Dumbach@Emmendingen.net;
100;00004180;Ulla Benjamin;Frau;Gruenlingweg 243;;69180;Wiesloch;DE;;06222 12345;P;000;D;Ulla_Benjamin@Wiesloch.net;
100;00004181;James Hunter;Herr;239 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Hunter@SanFrancisco.net;
100;00004182;Thilo Kirk;Herr;Zwischergasse 253;;23496;Dielheim;DE;;1234 5678900386;P;010;D;Thilo_Kirk@Dielheim.net;
100;00004183;Stephen Rahn;Herr;Arionweg 228;;68723;Schwetzingen;DE;;06202 12345;P;015;D;Stephen_Rahn@Schwetzingen.net;
100;00004184;Anne-Marie Hunter;Frau;Marktplatz 34;;90419;Nuernberg;DE;Bay;0911 584 365;P;000;D;Anne-Marie_Hunter@Nuernberg.net;
100;00004185;Ulla Sisko;Frau;Gruenlingweg 46;;69180;Wiesloch;DE;;06222 12345;P;005;D;Ulla_Sisko@Wiesloch.net;
100;00004186;Christoph Benjamin;Mr;250 Federal Avenue;;17844;Washington;US;;221 784 4478;P;010;E;Christoph_Benjamin@Washington.net;
100;00004187;Walter Martin;Herr;Carl-Metz Strasse 262;;68163;Mannheim;DE;;0049 621 8282693;P;015;D;Walter_Martin@Mannheim.net;
100;00004188;Stephen Pratt;Herr;Arionweg 10;;68723;Schwetzingen;DE;;06202 12345;P;000;D;Stephen_Pratt@Schwetzingen.net;
100;00004189;Matthias Neubasler;Herr;Gartenstr. 126;;69123;Heidelberg;DE;;07254 6442;P;005;D;Matthias_Neubasler@Heidelberg.net;
100;00004190;Horst Kirk;Herr;Elzstrasse 95;;79312;Emmendingen;DE;;07641 927813;P;010;D;Horst_Kirk@Emmendingen.net;
100;00004191;Friedrich Hansmann;Herr;Friedensallee 198;;63263;Neu-Isenburg;DE;;06227 12345;P;015;D;Friedrich_Hansmann@Neu-Isenburg.net;
100;00004192;Irmtraut Mechler;Frau;Max-Planck-Str. 116;;63150;Heusenstamm;DE;;06104 554433;P;000;D;Irmtraut_Mechler@Heusenstamm.net;
100;00004193;Lee Weiss;Mr.;146 17th St.;;09765;Boulder;US;;516-865-1547;P;005;E;Lee_Weiss@Boulder.net;
100;00004194;Anna Barth;Frau;N7, 99;;68161;Mannheim;DE;;0621/25871;P;010;D;Anna_Barth@Mannheim.net;
100;00004195;Irmtraut Waldmann;Frau;Max-Planck-Str. 245;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Waldmann@Heusenstamm.net;
100;00004196;Thomas Moyano;Mr.;189 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;000;E;Thomas_Moyano@Chicago.net;
100;00004197;Achim Lindwurm;Herr;Rankestr. 172;;76137;Karlsruhe;DE;;0721 37758;P;005;D;Achim_Lindwurm@Karlsruhe.net;
100;00004198;Marta Pan;Sra.;67 Camelias;;08014;Barcelona;ES;;932374423;P;010;S;Marta_Pan@Barcelona.net;
100;00004199;Jean-Luc Benjamin;Herr;211 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Benjamin@Paris.net;
100;00004200;Siegfried Lautenbach;Herr;Schillerstr. 254;;15344;Strausberg;DE;;03342 365749;P;000;D;Siegfried_Lautenbach@Strausberg.net;
100;00004201;Matthias Leisert;Herr;Gartenstr. 109;;69123;Heidelberg;DE;;07254 6442;P;005;D;Matthias_Leisert@Heidelberg.net;
100;00004202;Carmel Heller;Dr.;164 Oak Street;;07666;Teaneck;US;;973-331-3069;P;010;E;Carmel_Heller@Teaneck.net;
100;00004203;Holm Detemple;Herr;Muehltalstr. 179;;69121;Heidelberg;DE;;06221 54321;P;015;D;Holm_Detemple@Heidelberg.net;
100;00004204;Pierre Heller;M;205 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;000;F;Pierre_Heller@Grasse.net;
100;00004205;Andrej Pan;Herr;41 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Pan@Ljubljana.net;
100;00004206;Fabio Mechler;Mr.;Via Giulio Cesare 153;;00195;Roma;IT;;3452738785;P;010;I;Fabio_Mechler@Roma.net;
100;00004207;Salvador Pan;Sr.;166 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Pan@Sevilla.net;
100;00004208;Lee Moyano;Mr.;177 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Moyano@Boulder.net;
100;00004209;Christa Picard;Frau;Ausserhalb 236;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;005;D;Christa_Picard@Seeheim-Jugenheim.net;
100;00004210;Laura Montero;Frau;Raupelsweg 17;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Montero@Mainz.net;
100;00004211;Guillermo Sessler;Mr.;47 Pza. Pablo Ruiz Picasso;;28020;Madrid;ES;;34914567200;P;015;S;Guillermo_Sessler@Madrid.net;
100;00004212;Laura Kreiss;Frau;Raupelsweg 191;;60118;Mainz;DE;;06221 934 432;P;000;D;Laura_Kreiss@Mainz.net;
100;00004213;Pierre Gutenberg;M;217 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Gutenberg@Grasse.net;
100;00004214;Mathilde Gutenberg;Frau;Erlengrund 21;;68789;St. Leon-Rot;DE;;06227 13813;P;010;D;Mathilde_Gutenberg@St.Leon-Rot.net;
100;00004215;Gisela Ryan;Frau;Goeckinghofstr. 92;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Ryan@Schwelm.net;
100;00004216;Theresia Wohl;Frau;Arndtstrasse 218;;71116;Gaertringen;DE;;07034 / 299934;P;000;D;Theresia_Wohl@Gaertringen.net;
100;00004217;Kurt Hunter;Dr.;Waldmann 157;;69207;Kurt;DE;;06221 922 053;P;005;D;Kurt_Hunter@Kurt.net;
100;00004218;Salvador Zimmermann;Sr.;131 Piedad;;41006;Sevilla;ES;;953345728;P;010;S;Salvador_Zimmermann@Sevilla.net;
100;00004219;Anneliese Buchholm;Frau;Am Deich 145;;23056;Buxtehude;DE;;02033 897;P;015;D;Anneliese_Buchholm@Buxtehude.net;
100;00004220;Achim Weiss;Herr;Rankestr. 226;;76137;Karlsruhe;DE;;0721 37758;P;000;D;Achim_Weiss@Karlsruhe.net;
100;00004221;Salvador Simonen;Sr.;271 Piedad;;41006;Sevilla;ES;;953345728;P;005;S;Salvador_Simonen@Sevilla.net;
100;00004222;Irmtraut Neubasler;Frau;Max-Planck-Str. 260;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Neubasler@Heusenstamm.net;
100;00004223;Simon Gueldenpfennig;M;rue de Moillebeau 82;;1211;Genève;CH;;+41 22 730 4003;P;015;F;Simon_Gueldenpfennig@Genève.net;
100;00004224;Christa Gueldenpfennig;Frau;Ausserhalb 44;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;000;D;Christa_Gueldenpfennig@Seeheim-Jugenheim;
100;00004225;Guenther Moyano;Herr;Jacobistrasse 12;;79104;Freiburg;DE;;0761 475633;P;005;D;Guenther_Moyano@Freiburg.net;
100;00004226;Friedrich Weiss;Herr;Friedensallee 275;;63263;Neu-Isenburg;DE;;06227 12345;P;010;D;Friedrich_Weiss@Neu-Isenburg.net;
100;00004227;Guenther Pan;Herr;Jacobistrasse 130;;79104;Freiburg;DE;;0761 475633;P;015;D;Guenther_Pan@Freiburg.net;
100;00004228;Andrej Jacqmain;Herr;188 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;000;D;Andrej_Jacqmain@Ljubljana.net;
100;00004229;Ludwig Jacqmain;Herr;Wilhelminentr. 155;;64283;Darmstadt;DE;;06151 77372;P;005;D;Ludwig_Jacqmain@Darmstadt.net;
100;00004230;Irmtraut Pratt;Frau;Max-Planck-Str. 39;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Pratt@Heusenstamm.net;
100;00004231;Illya Kramer;Herr;Im Warmet 122;;69231;Rauenberg;DE;;0800 700707;P;015;D;Illya_Kramer@Rauenberg.net;
100;00004232;Guenther Babilon;Herr;Jacobistrasse 152;;79104;Freiburg;DE;;0761 475633;P;000;D;Guenther_Babilon@Freiburg.net;
100;00004233;Andrej Kreiss;Herr;257 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Kreiss@Ljubljana.net;
100;00004234;Cindy Meier;Mrs;120 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;010;E;Cindy_Meier@Arlington.net;
100;00004235;Salvador Ryan;Sr.;24 Piedad;;41006;Sevilla;ES;;953345728;P;015;S;Salvador_Ryan@Sevilla.net;
100;00004236;Andreas Schneider;Herr;Hasnerstrasse 104;;4020;Linz;AT;;0732 652149;P;000;D;Andreas_Schneider@Linz.net;
100;00004237;Andreas Legrand;Herr;Hasnerstrasse 138;;4020;Linz;AT;;0732 652149;P;005;D;Andreas_Legrand@Linz.net;
100;00004238;Marta Montero;Sra.;124 Camelias;;08014;Barcelona;ES;;932374423;P;010;S;Marta_Montero@Barcelona.net;
100;00004239;Thomas Deichgraeber;Mr.;187 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Deichgraeber@Chicago.net;
100;00004240;Cindy Fischmann;Mrs;69 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;000;E;Cindy_Fischmann@Arlington.net;
100;00004241;Andrej Sessler;Herr;49 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Sessler@Ljubljana.net;
100;00004242;Walter Mechler;Herr;Carl-Metz Strasse 235;;68163;Mannheim;DE;;0049 621 8282693;P;010;D;Walter_Mechler@Mannheim.net;
100;00004243;Florian Neubasler;Herr;Gruenlingweg 143;;69180;Wiesloch;DE;;06222 12345;P;015;D;Florian_Neubasler@Wiesloch.net;
100;00004244;Jean-Luc Koslowski;Herr;129 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;000;F;Jean-Luc_Koslowski@Paris.net;
100;00004245;Christa Hansmann;Frau;Ausserhalb 170;;64342;Seeheim-Jugenheim;DE;;06157 93123;P;005;D;Christa_Hansmann@Seeheim-Jugenheim.net;
100;00004246;Anne-Marie Meier;Frau;Marktplatz 144;;90419;Nuernberg;DE;Bay;0911 584 365;P;010;D;Anne-Marie_Meier@Nuernberg.net;
100;00004247;Thomas Waldmann;Mr.;176 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;015;E;Thomas_Waldmann@Chicago.net;
100;00004248;Thilo Benjamin;Herr;Zwischergasse 184;;23496;Dielheim;DE;;1234 5678900386;P;000;D;Thilo_Benjamin@Dielheim.net;
100;00004249;Sophie Hunter;Frau;Mutterstadter Str. 209;;67105;Schifferstadt;DE;;0049 6235 93317;P;005;D;Sophie_Hunter@Schifferstadt.net;
100;00004250;Matthias Eichbaum;Herr;Gartenstr. 162;;69123;Heidelberg;DE;;07254 6442;P;010;D;Matthias_Eichbaum@Heidelberg.net;
100;00004251;Jean-Luc Columbo;Herr;135 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Columbo@Paris.net;
100;00004252;Friedrich Miguel;Herr;Friedensallee 97;;63263;Neu-Isenburg;DE;;06227 12345;P;000;D;Friedrich_Miguel@Neu-Isenburg.net;
100;00004253;Hendrik Kirk;Herr;Auf dem Huegel 121;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_Kirk@Elsenz.net;
100;00004254;Irmtraut Henry;Frau;Max-Planck-Str. 269;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Henry@Heusenstamm.net;
100;00004255;Allen Benjamin;Mr.;75 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;015;E;Allen_Benjamin@N.Massapequa.net;
100;00004256;Juan Prinz;Sr.;89 Fuenlabrada;;28017;Madrid;ES;;914782397;P;000;S;Juan_Prinz@Madrid.net;
100;00004257;Kurt Gutenberg;Dr.;Waldmann 222;;69207;Kurt;DE;;06221 922 053;P;005;D;Kurt_Gutenberg@Kurt.net;
100;00004258;Florian Kirk;Herr;Gruenlingweg 56;;69180;Wiesloch;DE;;06222 12345;P;010;D;Florian_Kirk@Wiesloch.net;
100;00004259;James Hansmann;Herr;103 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;015;E;James_Hansmann@SanFrancisco.net;
100;00004260;Anne-Marie Henry;Frau;Marktplatz 7;;90419;Nuernberg;DE;Bay;0911 584 365;P;000;D;Anne-Marie_Henry@Nuernberg.net;
100;00004261;Irene Moyano;Frau;Akazienweg 18;;27299;Langwedel;DE;;04232 16212;P;005;D;Irene_Moyano@Langwedel.net;
100;00004262;Sophie Sudhoff;Frau;Mutterstadter Str. 258;;67105;Schifferstadt;DE;;0049 6235 93317;P;010;D;Sophie_Sudhoff@Schifferstadt.net;
100;00004263;Guenther Hoffen;Herr;Jacobistrasse 26;;79104;Freiburg;DE;;0761 475633;P;015;D;Guenther_Hoffen@Freiburg.net;
100;00004264;Cindy Mechler;Mrs;29 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;000;E;Cindy_Mechler@Arlington.net;
100;00004265;Pierre Meier;M;32 route de Pégomas;;06130;Grasse;FR;;+33 2 72 69 00 32;P;005;F;Pierre_Meier@Grasse.net;
100;00004266;Annemarie Deichgraeber;Frau;Stauboernchenstrasse 38;;67663;Kaiserslautern;DE;RHP;0631 2052399;P;005;D;Annemarie_Deichgraeber@Kaiserslautern.ne;
100;00004267;Adam Meier;Herr;Heidelberger Str. 154;;69483;Wald-Michelbach;DE;;06207 4138;P;010;D;Adam_Meier@Wald-Michelbach.net;
100;00004268;Lee Rahn;Mr.;150 17th St.;;09765;Boulder;US;;516-865-1547;P;015;E;Lee_Rahn@Boulder.net;
100;00004269;Florian Hunter;Herr;Gruenlingweg 60;;69180;Wiesloch;DE;;06222 12345;P;000;D;Florian_Hunter@Wiesloch.net;
100;00004270;James Detemple;Herr;81 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Detemple@SanFrancisco.net;
100;00004271;Dominik Kirk;Herr;Albert-Schweitzer-Str. 48;;75305;Neuenburg;DE;;07082/8950;P;010;D;Dominik_Kirk@Neuenburg.net;
100;00004272;Florian Cesari;Herr;Gruenlingweg 194;;69180;Wiesloch;DE;;06222 12345;P;015;D;Florian_Cesari@Wiesloch.net;
100;00004273;Johannes Barth;Herr;Leichhof 19;;55128;Mainz;DE;;06131 125627;P;000;D;Johannes_Barth@Mainz.net;
100;00004274;Roland Sisko;Herr;Gemeindestr. 88;;79761;Waldshut;DE;;07751 800753;P;005;D;Roland_Sisko@Waldshut.net;
100;00004275;Irmtraut Heller;Frau;Max-Planck-Str. 246;;63150;Heusenstamm;DE;;06104 554433;P;010;D;Irmtraut_Heller@Heusenstamm.net;
100;00004276;Anna Gutenberg;Frau;Lerchenstr. 216;;86343;Koenigsbrunn;DE;;08912 44376;P;015;D;Anna_Gutenberg@Koenigsbrunn.net;
100;00004277;Roland Pan;Herr;Gemeindestr. 242;;79761;Waldshut;DE;;07751 800753;P;000;D;Roland_Pan@Waldshut.net;
100;00004278;Andrej Moyano;Herr;114 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Moyano@Ljubljana.net;
100;00004279;Matthias Jeremias;Herr;Gartenstr. 223;;69123;Heidelberg;DE;;07254 6442;P;010;D;Matthias_Jeremias@Heidelberg.net;
100;00004280;Illya Matthaeus;Herr;Im Warmet 264;;69231;Rauenberg;DE;;0800 700707;P;015;D;Illya_Matthaeus@Rauenberg.net;
100;00004281;Chantal Kramer;Mme;9 rue Nieuport;;78140;Vélizy;FR;;0134 63 1919;P;000;F;Chantal_Kramer@Vélizy.net;
100;00004282;Mathilde Meier;Frau;Erlengrund 94;;68789;St. Leon-Rot;DE;;06227 13813;P;005;D;Mathilde_Meier@St.Leon-Rot.net;
100;00004283;Amelie Domenech;Frau;Froschstr. 100;;68753;Amelie;DE;;07254 953350;P;010;D;Amelie_Domenech@Amelie.net;
100;00004284;Peter Schneider;Herr;Karl-Marx-Allee 5;;16233;Potsdam;DE;;03224 78655;P;015;D;Peter_Schneider@Potsdam.net;
100;00004285;Lee Benz;Mr.;132 17th St.;;09765;Boulder;US;;516-865-1547;P;000;E;Lee_Benz@Boulder.net;
100;00004286;Anna Moyano;Frau;N7, 107;;68161;Mannheim;DE;;0621/25871;P;005;D;Anna_Moyano@Mannheim.net;
100;00004287;Holm Mechler;Herr;Muehltalstr. 210;;69121;Heidelberg;DE;;06221 54321;P;010;D;Holm_Mechler@Heidelberg.net;
100;00004288;Adam Vrsic;Herr;Heidelberger Str. 160;;69483;Wald-Michelbach;DE;;06207 4138;P;015;D;Adam_Vrsic@Wald-Michelbach.net;
100;00004289;Achim Neubasler;Herr;Rankestr. 161;;76137;Karlsruhe;DE;;0721 37758;P;000;D;Achim_Neubasler@Karlsruhe.net;
100;00004290;Andrej Fischmann;Herr;276 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;005;D;Andrej_Fischmann@Ljubljana.net;
100;00004291;Cindy Dumbach;Mrs;42 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;010;E;Cindy_Dumbach@Arlington.net;
100;00004292;Lothar Lautenbach;Herr;Stiftsbogen 252;;81375;Muenchen;DE;BAY;089 8828838;P;015;D;Lothar_Lautenbach@Muenchen.net;
100;00004293;Florian Heller;Herr;Gruenlingweg 196;;69180;Wiesloch;DE;;06222 12345;P;000;D;Florian_Heller@Wiesloch.net;
100;00004294;Fabio Leisert;Mr.;Via Giulio Cesare 86;;00195;Roma;IT;;3452738785;P;005;I;Fabio_Leisert@Roma.net;
100;00004295;Laura Legrand;Frau;Raupelsweg 234;;60118;Mainz;DE;;06221 934 432;P;010;D;Laura_Legrand@Mainz.net;
100;00004296;Cindy Gahl;Mrs;13 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;015;E;Cindy_Gahl@Arlington.net;
100;00004297;Mathilde Matthaeus;Frau;Erlengrund 127;;68789;St. Leon-Rot;DE;;06227 13813;P;000;D;Mathilde_Matthaeus@St.Leon-Rot.net;
100;00004298;Anneliese Zimmermann;Frau;Am Deich 173;;23056;Buxtehude;DE;;02033 897;P;005;D;Anneliese_Zimmermann@Buxtehude.net;
100;00004299;Anneliese Pratt;Frau;Am Deich 51;;23056;Buxtehude;DE;;02033 897;P;010;D;Anneliese_Pratt@Buxtehude.net;
100;00004300;Uli Fischmann;Frau;Franz-Marc-Str. 33;;70111;Reutlingen;DE;;0734 372509;P;015;D;Uli_Fischmann@Reutlingen.net;
100;00004301;Peter Deichgraeber;Herr;Karl-Marx-Allee 261;;16233;Potsdam;DE;;03224 78655;P;000;D;Peter_Deichgraeber@Potsdam.net;
100;00004302;Cindy D´Oultrement;Mrs;204 Windstone Drive;;76018;Arlington;US;TX;817 472 1902;P;005;E;Cindy_D´Oultrement@Arlington.net;
100;00004303;Andreas Jacqmain;Herr;Hasnerstrasse 136;;4020;Linz;AT;;0732 652149;P;010;D;Andreas_Jacqmain@Linz.net;
100;00004304;Achim Kramer;Herr;Rankestr. 28;;76137;Karlsruhe;DE;;0721 37758;P;015;D;Achim_Kramer@Karlsruhe.net;
100;00004305;Uli Gutenberg;Frau;Franz-Marc-Str. 62;;70111;Reutlingen;DE;;0734 372509;P;000;D;Uli_Gutenberg@Reutlingen.net;
100;00004306;James Wohl;Herr;31 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Wohl@SanFrancisco.net;
100;00004307;Lothar Trensch;Herr;Hauptstr. 244;;69180;Walldorf;DE;;06227 12345;P;010;D;Lothar_Trensch@Walldorf.net;
100;00004308;Allen Dumbach;Mr.;163 Sagamore St.;;17758;N. Massapequa;US;;201-692-8128;P;015;E;Allen_Dumbach@N.Massapequa.net;
